Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3509025581.7323	-16.5847	-36.7320	-94.6044	4.3333	10.1778	1.6974	-0.7276	-0.3165	-0.2299	3509025581.7425	-32.8872	-5.8281	92.1697	0.7438	11.2708	-0.7291	-0.1250	-0.7305	0.2645	3509025581.7084	114.3711	34.5728	27.0567	4.6496	4.6365	-9.7591	-0.1449	-0.0646	0.8062	3509025581.7397	7.1330	-4.4220	-10.7118	0.0681	7.7697	5.9638	0.0333	-0.4465	-0.5902	37285.1562	3509025581.7278	3509025544.4427	14.7895	10.5353	0.9631	0.6369	9.2263	3.0719	0.2327	-0.6319	-0.3789	37285.1562	3509025581.7328	3509025544.4476	-2.2685	-0.5348	4.1455	-1.7421	4.2243	-9.0608	-0.0540	1.5483	0.3404	37285.1562	3509025581.7525	3509025544.4673	-13.0767	23.8232	2.0384	0.1913	9.5571	-1.6424	-0.1187	-0.6398	-0.0853	0.0000	0.0000
3509025581.7421	14.7049	-86.5846	-104.0876	3.4559	10.7888	1.6249	-0.7410	-0.3029	-0.2213	3509025581.7522	-32.8872	-5.8281	92.1697	-1.1667	9.9426	-0.8598	-0.1154	-0.7266	0.2774	3509025581.7182	114.3711	34.5728	27.0567	3.1703	4.4844	-9.2818	-0.1449	-0.0646	0.8062	3509025581.7494	13.2864	-19.2130	-5.4911	0.3846	7.6169	6.6570	0.0333	-0.4342	-0.5855	37294.9219	3509025581.7376	3509025544.4427	10.2772	9.5411	-2.2939	0.4804	9.3834	3.2284	0.2367	-0.6340	-0.3979	37294.9219	3509025581.7425	3509025544.4476	-3.9402	0.9190	3.9858	-1.8201	4.1490	-8.9782	-0.0560	1.5252	0.3380	37294.9219	3509025581.7622	3509025544.4673	-14.6128	18.9950	5.1003	0.4348	9.6382	-1.1766	-0.1299	-0.6743	-0.0922	0.0000	0.0000
3509025581.7519	14.7049	-86.5846	-104.0876	2.3424	11.1706	1.8578	-0.7657	-0.3126	-0.2104	3509025581.7620	-32.8872	-5.8281	92.1697	-3.6343	8.9298	-0.6823	-0.0981	-0.6934	0.2688	3509025581.7280	145.4921	15.0548	59.4832	4.5718	4.8748	-9.4534	-0.1569	-0.1062	0.7731	3509025581.7592	13.2864	-19.2130	-5.4911	0.5378	7.6933	6.5003	0.0314	-0.4115	-0.5878	37304.6875	3509025581.7473	3509025544.4427	10.2772	9.5411	-2.2939	0.4804	9.5382	3.1478	0.2286	-0.6213	-0.3937	37304.6875	3509025581.7523	3509025544.4476	-3.9402	0.9190	3.9858	-1.7421	4.2243	-9.0608	-0.0500	1.5483	0.3474	37304.6875	3509025581.7720	3509025544.4673	-14.6128	18.9950	5.1003	0.2779	9.7170	-0.9441	-0.1373	-0.6628	-0.0806	0.0000	0.0000
3509025581.7616	14.7049	-86.5846	-104.0876	1.0612	11.5525	1.2652	-0.7714	-0.2913	-0.2104	3509025581.7718	-9.1083	-27.3207	75.6871	-5.3856	9.0188	0.4167	-0.0981	-0.6934	0.2688	3509025581.7377	145.4921	15.0548	59.4832	5.1946	6.5247	-9.1688	-0.1710	-0.1333	0.7974	3509025581.7690	13.2864	-19.2130	-5.4911	0.9974	7.9224	6.0302	0.0314	-0.4115	-0.5878	37314.4531	3509025581.7571	3509025544.4427	10.2772	9.5411	-2.2939	0.5587	9.6159	3.1471	0.2286	-0.6213	-0.3937	37314.4531	3509025581.7621	3509025544.4476	-3.9402	0.9190	3.9858	-1.5820	3.9981	-8.8207	-0.0500	1.5483	0.3474	37314.4531	3509025581.7818	3509025544.4673	-14.6128	18.9950	5.1003	0.1959	10.0205	-1.1804	-0.1262	-0.6360	-0.0783	0.0000	0.0000
3509025581.7714	14.7049	-86.5846	-104.0876	0.0199	12.3162	0.7415	-0.7848	-0.2951	-0.2017	3509025581.7815	-9.1083	-27.3207	75.6871	-4.7488	9.5737	1.2704	-0.1077	-0.7324	0.2839	3509025581.7475	145.4921	15.0548	59.4832	6.8297	11.5160	-12.0010	-0.1710	-0.1333	0.7974	3509025581.7787	15.0467	-23.3359	-4.5697	1.1514	8.0752	5.9500	0.0235	-0.4136	-0.5972	37324.2187	3509025581.7669	3509025544.4427	10.2772	9.5411	-2.2939	0.7934	9.6953	3.3043	0.2347	-0.6128	-0.3853	37324.2187	3509025581.7718	3509025544.4476	-3.9402	0.9190	3.9858	-1.5844	3.8393	-9.0563	-0.0520	1.5063	0.3380	37324.2187	3509025581.7915	3509025544.4673	-14.6128	18.9950	5.1003	0.2762	10.4035	-1.1065	-0.1169	-0.6648	-0.0783	0.0000	0.0000
3509025581.7812	32.4402	-68.9958	-88.7185	-0.6922	13.0036	1.2682	-0.7733	-0.3087	-0.2104	3509025581.7913	-9.1083	-27.3207	75.6871	-2.6791	8.4710	0.2704	-0.0712	-0.7285	0.2839	3509025581.7573	145.4921	15.0548	59.4832	9.9440	7.9751	-13.1492	-0.1569	-0.1708	0.7775	3509025581.7885	15.0467	-23.3359	-4.5697	1.0740	8.2279	5.9492	0.0196	-0.4342	-0.5972	37333.9844	3509025581.7766	3509025544.4427	6.1002	5.8231	-5.5475	0.6369	9.7706	3.0665	0.2388	-0.6191	-0.3979	37333.9844	3509025581.7816	3509025544.4476	-2.0795	0.5332	1.1991	-1.6616	3.9965	-8.8987	-0.0480	1.5525	0.3427	37333.9844	3509025581.8013	3509025544.4673	-20.1413	12.5322	-0.1339	0.0366	10.6321	-1.1865	-0.1391	-0.6897	-0.0737	0.0000	0.0000
3509025581.7909	32.4402	-68.9958	-88.7185	-0.9996	12.5453	2.4039	-0.7924	-0.3126	-0.2104	3509025581.8011	7.1991	12.4063	13.9220	-2.6791	8.4710	0.2704	-0.0712	-0.6992	0.2839	3509025581.7670	103.7022	-11.9324	94.6168	13.6813	3.3278	-15.1377	-0.1590	-0.1604	0.7731	3509025581.7983	15.0467	-23.3359	-4.5697	0.9989	8.2279	6.1816	0.0196	-0.4342	-0.5972	37343.7500	3509025581.7864	3509025544.4427	6.1002	5.8231	-5.5475	1.0281	9.7738	3.3825	0.2204	-0.6574	-0.4021	37343.7500	3509025581.7914	3509025544.4476	-2.0795	0.5332	1.1991	-1.5813	4.1536	-8.7442	-0.0500	1.5273	0.3451	37343.7500	3509025581.8111	3509025544.4673	-20.1413	12.5322	-0.1339	-0.2022	10.7086	-1.1873	-0.1299	-0.6648	-0.0714	0.0000	0.0000
3509025581.8007	32.4402	-68.9958	-88.7185	-0.7612	11.6289	2.3355	-0.7886	-0.2990	-0.2104	3509025581.8108	7.1991	12.4063	13.9220	-1.7239	6.6558	-1.7375	-0.0731	-0.6992	0.2710	3509025581.7768	103.7022	-11.9324	94.6168	13.6813	3.3524	-12.6793	-0.1590	-0.1854	0.7907	3509025581.8080	13.0568	-30.6902	-5.0885	1.0779	8.0752	6.3367	0.0235	-0.4239	-0.6019	37353.5156	3509025581.7962	3509025544.4427	6.1002	5.8231	-5.5475	1.3411	9.6929	3.0673	0.2204	-0.6574	-0.4021	37353.5156	3509025581.8011	3509025544.4476	-2.0795	0.5332	1.1991	-1.5056	4.0703	-9.0625	-0.0500	1.5273	0.3451	37353.5156	3509025581.8208	3509025544.4673	-20.1413	12.5322	-0.1339	-0.1998	10.6344	-0.9532	-0.1391	-0.6418	-0.0645	0.0000	0.0000
3509025581.8105	35.7426	-31.9469	-54.5662	-0.6754	10.6360	2.9462	-0.8210	-0.3107	-0.2148	3509025581.8206	7.1991	12.4063	13.9220	-1.8035	5.6327	-2.5819	-0.0962	-0.7285	0.2753	3509025581.7866	103.7022	-11.9324	94.6168	11.8905	-1.9802	-12.6081	-0.1590	-0.1854	0.7907	3509025581.8178	13.0568	-30.6902	-5.0885	1.0794	7.9224	6.4926	0.0157	-0.4095	-0.6112	37363.2812	3509025581.8059	3509025544.4427	2.2891	-6.8393	-5.7354	1.2628	9.5358	2.9108	0.2306	-0.6085	-0.3874	37363.2812	3509025581.8109	3509025544.4476	-0.4680	-0.9996	0.0240	-1.5837	4.2258	-8.9844	-0.0500	1.5525	0.3404	37363.2812	3509025581.8306	3509025544.4673	-15.5156	11.5030	-13.6846	-0.4394	10.4043	-1.0287	-0.1243	-0.6705	-0.0737	0.0000	0.0000
3509025581.8202	35.7426	-31.9469	-54.5662	0.6073	9.7959	3.6939	-0.8095	-0.2563	-0.2039	3509025581.8304	32.1147	21.2814	-60.6721	-0.8483	4.9391	-1.7032	-0.0904	-0.7129	0.2796	3509025581.7963	5.1766	-21.2530	30.9201	10.0219	-1.6679	-12.7462	-0.1308	-0.1750	0.8150	3509025581.8276	13.0568	-30.6902	-5.0885	0.9982	8.1516	6.1051	-0.0020	-0.4198	-0.6089	37373.0469	3509025581.8157	3509025544.4427	2.2891	-6.8393	-5.7354	1.3411	9.5334	2.6738	0.2347	-0.6106	-0.3937	37373.0469	3509025581.8207	3509025544.4476	-0.4680	-0.9996	0.0240	-1.5041	4.1504	-8.9049	-0.0680	1.5189	0.3380	37373.0469	3509025581.8404	3509025544.4673	-15.5156	11.5030	-13.6846	-0.3590	10.1757	-0.9487	-0.1466	-0.6724	-0.0645	0.0000	0.0000
3509025581.8300	35.7426	-31.9469	-54.5662	0.6878	9.5668	3.7705	-0.8248	-0.2660	-0.1952	3509025581.8401	32.1147	21.2814	-60.6721	-0.4502	4.0058	-1.3700	-0.0904	-0.7129	0.2796	3509025581.8061	5.1766	-21.2530	30.9201	10.8005	-2.7843	-14.5868	-0.1308	-0.1479	0.8040	3509025581.8373	3.9951	-60.6897	-9.0566	0.6051	8.4570	5.4884	-0.0020	-0.4198	-0.6089	37382.8125	3509025581.8255	3509025544.4427	2.2891	-6.8393	-5.7354	0.8716	9.5342	2.7528	0.2347	-0.6106	-0.3937	37382.8125	3509025581.8304	3509025544.4476	-0.4680	-0.9996	0.0240	-1.5829	4.2274	-8.9049	-0.0680	1.5189	0.3380	37382.8125	3509025581.8501	3509025544.4673	-15.5156	11.5030	-13.6846	-0.1997	9.5641	-0.9425	-0.1429	-0.6475	-0.0668	0.0000	0.0000
3509025581.8398	12.0411	-22.4739	-40.5881	1.4840	8.8795	3.6942	-0.8248	-0.2641	-0.2148	3509025581.8499	32.1147	21.2814	-60.6721	-0.1318	4.2423	-1.1389	-0.1096	-0.7480	0.2559	3509025581.8159	5.1766	-21.2530	30.9201	11.1898	-6.7479	-10.9400	-0.1308	-0.1479	0.8040	3509025581.8471	3.9951	-60.6897	-9.0566	0.2120	8.4570	4.8747	0.0000	-0.4444	-0.6136	37392.5781	3509025581.8352	3509025544.4427	0.1086	-15.5138	-5.8987	0.6369	9.3795	2.8334	0.2265	-0.6128	-0.3916	37392.5781	3509025581.8402	3509025544.4476	-0.8434	-1.1494	-0.0534	-1.5829	4.2274	-8.9049	-0.0380	1.5441	0.3404	37392.5781	3509025581.8599	3509025544.4673	-15.3387	11.6694	-18.8136	-0.1209	9.1810	-1.0165	-0.1521	-0.6437	-0.0553	0.0000	0.0000
3509025581.8495	12.0411	-22.4739	-40.5881	1.1608	7.8866	3.2562	-0.8362	-0.2641	-0.2039	3509025581.8597	32.1147	21.2814	-60.6721	0.1070	4.8713	-0.6797	-0.1462	-0.7246	0.2624	3509025581.8256	-54.7927	29.5052	-31.4514	9.7105	-7.7665	-10.8382	-0.1348	-0.1167	0.8260	3509025581.8568	3.9951	-60.6897	-9.0566	-0.0998	8.4570	4.6462	-0.0157	-0.4239	-0.6230	37402.3437	3509025581.8450	3509025544.4427	0.1086	-15.5138	-5.8987	0.7934	9.3771	2.5964	0.2143	-0.6234	-0.3895	37402.3437	3509025581.8500	3509025544.4476	-0.8434	-1.1494	-0.0534	-1.5821	4.1520	-8.8238	-0.0580	1.5357	0.3380	37402.3437	3509025581.8697	3509025544.4673	-15.3387	11.6694	-18.8136	-0.0412	8.7987	-1.0127	-0.1391	-0.6398	-0.0622	0.0000	0.0000
3509025581.8593	12.0411	-22.4739	-40.5881	1.2346	7.4284	2.6584	-0.8400	-0.3010	-0.2039	3509025581.8694	50.1696	20.5255	-139.0075	0.1866	5.3402	-0.6105	-0.1654	-0.7129	0.2538	3509025581.8354	-54.7927	29.5052	-31.4514	7.6083	-7.3026	-11.5133	-0.1268	-0.0667	0.8546	3509025581.8666	3.9951	-60.6897	-9.0566	-0.3296	8.1516	4.8832	-0.0118	-0.4136	-0.6159	37412.1094	3509025581.8548	3509025544.4427	0.1086	-15.5138	-5.8987	0.9499	9.2208	2.5189	0.2163	-0.6170	-0.3937	37412.1094	3509025581.8597	3509025544.4476	-0.8434	-1.1494	-0.0534	-1.5829	4.3814	-8.9080	-0.0500	1.5273	0.3310	37412.1094	3509025581.8794	3509025544.4673	-15.3387	11.6694	-18.8136	0.0376	8.7215	-1.0896	-0.1429	-0.6341	-0.0599	0.0000	0.0000
3509025581.8691	-0.2525	-40.8842	-24.5317	0.9910	6.6647	2.2172	-0.8438	-0.3029	-0.1996	3509025581.8792	50.1696	20.5255	-139.0075	0.5050	6.2766	-0.6292	-0.1654	-0.7129	0.2538	3509025581.8451	-54.7927	29.5052	-31.4514	7.2968	-6.6037	-12.2086	-0.1328	0.0146	0.8612	3509025581.8764	1.9746	-56.5058	-14.8145	-0.7127	8.1516	5.2730	-0.0118	-0.4136	-0.6159	37421.8750	3509025581.8645	3509025544.4427	3.0602	-16.0783	-7.8649	0.4804	9.4549	2.5956	0.2163	-0.6170	-0.3937	37421.8750	3509025581.8695	3509025544.4476	-1.0244	-1.3418	-0.9927	-1.5828	3.9195	-8.8987	-0.0500	1.5273	0.3310	37421.8750	3509025581.8892	3509025544.4673	-8.4568	10.9429	-13.6184	0.1976	8.4164	-1.0088	-0.1429	-0.6303	-0.0530	0.0000	0.0000
3509025581.8788	-0.2525	-40.8842	-24.5317	1.0655	6.7411	1.6893	-0.8457	-0.2854	-0.2082	3509025581.8890	50.1696	20.5255	-139.0075	0.4254	7.0538	-0.9593	-0.1923	-0.6875	0.2452	3509025581.8549	-54.7927	29.5052	-31.4514	7.4526	-5.9771	-12.2933	-0.1328	0.0146	0.8612	3509025581.8861	1.9746	-56.5058	-14.8145	-0.6361	8.2279	5.1943	-0.0275	-0.4342	-0.6066	37431.6406	3509025581.8743	3509025544.4427	3.0602	-16.0783	-7.8649	0.1675	9.3724	2.1223	0.1939	-0.6617	-0.4021	37431.6406	3509025581.8792	3509025544.4476	-1.0244	-1.3418	-0.9927	-1.5040	3.9965	-8.9018	-0.0560	1.5336	0.3404	37431.6406	3509025581.8990	3509025544.4673	-8.4568	10.9429	-13.6184	0.3576	8.3408	-0.9303	-0.1466	-0.6513	-0.0507	0.0000	0.0000
3509025581.8886	-0.2525	-40.8842	-24.5317	1.2189	6.3592	1.0899	-0.8267	-0.2718	-0.1887	3509025581.8987	42.8622	26.1179	-190.8465	0.1070	7.7561	-0.9733	-0.2192	-0.7305	0.2366	3509025581.8647	-110.9672	53.3306	-71.1714	6.7518	-5.1159	-12.4485	-0.1449	0.1208	0.8700	3509025581.8959	1.9746	-56.5058	-14.8145	-0.3266	8.1516	5.1920	-0.0196	-0.4362	-0.6230	37441.4062	3509025581.8841	3509025544.4427	3.0602	-16.0783	-7.8649	0.2457	9.2970	2.3601	0.2061	-0.6426	-0.4000	37441.4062	3509025581.8890	3509025544.4476	-1.0244	-1.3418	-0.9927	-1.5024	3.9226	-8.7412	-0.0540	1.5126	0.3310	37441.4062	3509025581.9087	3509025544.4673	-8.4568	10.9429	-13.6184	0.4388	8.4952	-0.7763	-0.1410	-0.6360	-0.0553	0.0000	0.0000
3509025581.8984	-0.2525	-40.8842	-24.5317	1.4580	5.8246	1.0929	-0.8476	-0.2777	-0.1952	3509025581.9085	42.8622	26.1179	-190.8465	0.1866	8.0675	-1.0582	-0.2558	-0.6777	0.2366	3509025581.8744	-110.9672	53.3306	-71.1714	5.6618	-3.8626	-12.6038	-0.1348	0.2250	0.8744	3509025581.9057	-0.9337	-17.5506	-28.5645	-0.0186	8.1516	5.0345	-0.0196	-0.4362	-0.6230	37451.1719	3509025581.8938	3509025544.4427	3.0602	-16.0783	-7.8649	0.1675	9.3732	2.2013	0.2061	-0.6426	-0.4000	37451.1719	3509025581.8988	3509025544.4476	-1.0244	-1.3418	-0.9927	-1.6592	3.9243	-8.6585	-0.0480	1.5315	0.3333	37451.1719	3509025581.9185	3509025544.4673	-8.4568	10.9429	-13.6184	0.5184	8.4952	-0.7763	-0.1391	-0.6360	-0.0622	0.0000	0.0000
3509025581.9081	8.4446	-45.0369	-14.2802	2.0143	6.0537	0.9346	-0.8552	-0.2718	-0.1735	3509025581.9183	42.8622	26.1179	-190.8465	0.5846	8.8447	-1.3882	-0.2558	-0.6777	0.2366	3509025581.8842	-110.9672	53.3306	-71.1714	5.1168	-2.4501	-12.5357	-0.1348	0.2250	0.8744	3509025581.9154	-0.9337	-17.5506	-28.5645	0.1346	8.3043	4.8770	-0.0333	-0.4136	-0.6183	37460.9375	3509025581.9036	3509025544.4427	2.2188	-1.4436	-12.7729	0.4022	9.2946	2.1231	0.2041	-0.6574	-0.3958	37460.9375	3509025581.9085	3509025544.4476	1.3786	-0.4022	-2.6068	-1.4260	3.9178	-8.9814	-0.0480	1.5315	0.3333	37460.9375	3509025581.9283	3509025544.4673	-4.1084	4.9796	-6.2154	0.3599	8.4960	-0.6986	-0.1466	-0.6494	-0.0668	0.0000	0.0000
3509025581.9179	8.4446	-45.0369	-14.2802	2.4135	6.3592	1.0028	-0.8590	-0.2621	-0.1822	3509025581.9280	41.4667	9.8148	-219.1918	1.4602	9.4681	-1.4793	-0.2904	-0.6758	0.2194	3509025581.8940	-150.4127	59.0093	-100.7186	5.2725	-0.4150	-12.9417	-0.1087	0.3292	0.8326	3509025581.9252	-0.9337	-17.5506	-28.5645	0.2120	8.3807	4.8755	-0.0471	-0.4300	-0.6066	37470.7031	3509025581.9134	3509025544.4427	2.2188	-1.4436	-12.7729	0.4022	9.2946	2.1231	0.1980	-0.6660	-0.4021	37470.7031	3509025581.9183	3509025544.4476	1.3786	-0.4022	-2.6068	-1.1872	3.9995	-8.7490	-0.0440	1.5252	0.3474	37470.7031	3509025581.9380	3509025544.4673	-4.1084	4.9796	-6.2154	0.2007	8.9547	-0.7032	-0.1484	-0.6303	-0.0576	0.0000	0.0000
3509025581.9277	8.4446	-45.0369	-14.2802	2.2541	6.3592	1.0043	-0.8476	-0.2660	-0.1692	3509025581.9378	41.4667	9.8148	-219.1918	2.4154	9.9340	-1.7245	-0.3250	-0.6699	0.2172	3509025581.9037	-150.4127	59.0093	-100.7186	5.2725	1.3880	-13.0366	-0.0563	0.3979	0.7423	3509025581.9350	-4.3931	-15.3594	-31.7075	0.2886	8.4570	4.7967	-0.0490	-0.4486	-0.6183	37480.4687	3509025581.9231	3509025544.4427	2.2188	-1.4436	-12.7729	0.7152	9.4501	2.1215	0.1959	-0.6404	-0.3979	37480.4687	3509025581.9281	3509025544.4476	1.3786	-0.4022	-2.6068	-1.2676	3.9194	-8.9050	-0.0540	1.5063	0.3263	37480.4687	3509025581.9478	3509025544.4673	-4.1084	4.9796	-6.2154	0.1210	9.2606	-0.7062	-0.1521	-0.6379	-0.0576	0.0000	0.0000
3509025581.9374	31.2139	-4.2397	-8.3501	2.8164	6.9702	1.4438	-0.8571	-0.2621	-0.1714	3509025581.9476	41.4667	9.8148	-219.1918	2.8134	10.4006	-1.8911	-0.3462	-0.6328	0.2258	3509025581.9135	-150.4127	59.0093	-100.7186	5.4282	3.1948	-12.7489	0.0121	0.4479	0.6938	3509025581.9447	-4.3931	-15.3594	-31.7075	0.2128	8.3043	4.9534	-0.0490	-0.4486	-0.6183	37490.2344	3509025581.9329	3509025544.4427	5.4555	-6.7640	-18.2174	0.6369	9.5311	2.4368	0.1959	-0.6404	-0.3979	37490.2344	3509025581.9378	3509025544.4476	5.6919	-4.4185	-2.0650	-1.4236	3.8456	-8.7412	-0.0580	1.5210	0.3357	37490.2344	3509025581.9576	3509025544.4673	0.4402	1.3622	-3.1393	0.0453	9.3409	-0.3182	-0.1410	-0.6322	-0.0622	0.0000	0.0000
3509025581.9472	31.2139	-4.2397	-8.3501	3.1359	7.1229	1.5143	-0.8552	-0.2796	-0.1844	3509025581.9573	33.2416	1.2934	-212.0988	2.8930	10.9492	-1.6662	-0.3462	-0.6328	0.2258	3509025581.9233	-169.3948	43.0182	-121.4276	5.1946	4.6088	-12.5302	0.0121	0.4479	0.6938	3509025581.9545	-4.3931	-15.3594	-31.7075	0.2143	8.3043	5.1078	-0.0471	-0.4342	-0.6136	37500.0000	3509025581.9427	3509025544.4427	5.4555	-6.7640	-18.2174	0.6369	9.6072	2.2780	0.2000	-0.6447	-0.3979	37500.0000	3509025581.9476	3509025544.4476	5.6919	-4.4185	-2.0650	-1.2684	3.9948	-8.9861	-0.0580	1.5210	0.3357	37500.0000	3509025581.9673	3509025544.4673	0.4402	1.3622	-3.1393	0.2826	9.3393	-0.4737	-0.1466	-0.6590	-0.0622	0.0000	0.0000
3509025581.9570	31.2139	-4.2397	-8.3501	3.3758	7.1229	1.5871	-0.8590	-0.2621	-0.2017	3509025581.9671	33.2416	1.2934	-212.0988	2.8134	10.9523	-1.3517	-0.3808	-0.6309	0.2108	3509025581.9330	-169.3948	43.0182	-121.4276	5.0389	5.5560	-11.9235	0.0684	0.4188	0.5969	3509025581.9643	-3.8880	-12.2375	-28.6240	0.2166	8.1516	5.3409	-0.0549	-0.4198	-0.6112	37509.7656	3509025581.9524	3509025544.4427	5.4555	-6.7640	-18.2174	0.5587	9.6041	1.9620	0.1980	-0.6660	-0.4084	37509.7656	3509025581.9574	3509025544.4476	5.6919	-4.4185	-2.0650	-1.5041	4.0734	-8.9034	-0.0480	1.5000	0.3357	37509.7656	3509025581.9771	3509025544.4673	0.4402	1.3622	-3.1393	0.3606	9.2613	-0.6285	-0.1484	-0.6762	-0.0645	0.0000	0.0000
3509025581.9667	48.8259	56.2623	-9.0457	3.7757	7.3520	1.7313	-0.8590	-0.2777	-0.2061	3509025581.9768	33.2416	1.2934	-212.0988	2.6542	10.7182	-1.3470	-0.4019	-0.5957	0.2129	3509025581.9428	-169.3948	43.0182	-121.4276	4.7275	5.9566	-11.0792	0.1026	0.4021	0.5639	3509025581.9740	-3.8880	-12.2375	-28.6240	0.0611	8.0752	5.2660	-0.0608	-0.4362	-0.6206	37519.5312	3509025581.9622	3509025544.4427	3.5662	-20.5156	-25.8293	0.3240	9.6049	2.0410	0.1980	-0.6660	-0.4084	37519.5312	3509025581.9671	3509025544.4476	9.8519	-7.3438	-1.2289	-1.7429	4.3767	-9.1435	-0.0580	1.5378	0.3357	37519.5312	3509025581.9869	3509025544.4673	-5.6943	-3.6174	1.0006	0.2007	9.1841	-0.7054	-0.1577	-0.6705	-0.0737	0.0000	0.0000
3509025581.9765	48.8259	56.2623	-9.0457	4.3366	7.5048	2.0249	-0.8590	-0.2951	-0.2126	3509025581.9866	33.2416	1.2934	-212.0988	2.8134	10.6402	-1.3455	-0.4019	-0.5957	0.2129	3509025581.9526	-150.7698	26.0577	-125.5086	4.5718	6.2011	-10.1581	0.1026	0.4021	0.5639	3509025581.9838	-3.8880	-12.2375	-28.6240	0.0581	7.6933	4.9611	-0.0608	-0.4362	-0.6206	37529.2969	3509025581.9720	3509025544.4427	3.5662	-20.5156	-25.8293	-0.1455	9.5295	2.2788	0.1776	-0.6468	-0.4105	37529.2969	3509025581.9769	3509025544.4476	9.8519	-7.3438	-1.2289	-1.4261	4.0718	-8.9845	-0.0520	1.5252	0.3310	37529.2969	3509025581.9966	3509025544.4673	-5.6943	-3.6174	1.0006	0.2795	9.4892	-0.7863	-0.1633	-0.6877	-0.0622	0.0000	0.0000
